title,authors,id,source,date,url,abstract
Effect of vitamin E supplementation on chicken sperm quality: A meta-analysis,"Sari Yanti Hayanti, Cecep Hidayat, Anuraga Jayanegara, Mohammad Miftakhus Sholikin, Supardi Rusdiana...",PMC8980400,Veterinary World,2022-02-01,https://doi.org/10.14202/vetworld.2022.419-426,"This meta-analysis examined the effect of dietary vitamin E on rooster sperm quality. Vitamin E supplementation significantly improved sperm concentration, motility, viability, and fertility, while reducing sperm death."
Effects of medium-term green tea extract supplementation combined with CrossFit workout on blood antioxidant status and serum brain-derived neurotrophic factor in young men: a pilot study,"Ewa Sadowska-Krępa, Przemysław Domaszewski, Ilona Pokora, Aleksandra Żebrowska, Agnieszka Gdańska, T...",PMC6429762,PMC,2019-03-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6429762/,"This pilot study examined the effects of green tea extract (GTE) and CrossFit on young men's antioxidant status and BDNF. GTE supplementation, combined with CrossFit, showed a greater increase in antioxidant capacity compared to placebo, with some improvements in antioxidant enzymes."
Effects of Peanut Protein Supplementation on Resistance Training Adaptations in Younger Adults,"Casey L. Sexton, Morgan A. Smith, Kristen S. Smith, Shelby C. Osburn, Joshua S. Godwin, Bradley A. R...",PMC8621247,Nutrients,2021-11-09,https://doi.org/10.3390/nu13113981,Peanut protein supplementation was studied alongside resistance training in young adults. The supplement did not affect muscle protein synthesis or strength gains in males and females.
Vitamin E and Bone Structural Changes: An Evidence-Based Review,"Isa Naina Mohamed, Boekhtiar Borhanuddin, Ahmad Nazrun Shuid, Nur Farhana Mohd Fozi",PMC3483709,PMC,2012-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3483709/,"This review examined vitamin E's effects on bone structure, analyzing 11 studies. Some animal studies showed positive bone changes with vitamin E, particularly tocotrienols, suggesting potential for osteoporosis research."
Cornu cervi pantotrichum  supplementation improves physiological adaptions during intensive endurance training,"Wen-Ching HUANG, Chi-Chang HUANG, Hsiao-Li CHUANG, Chien-Chao CHIU, Wen-Chyuan CHEN, Mei-Chich HSU",PMC5383196,The Journal of Veterinary Medical Science,2017-02-03,https://doi.org/10.1292/jvms.16-0623,"This study investigated the effects of Cornu cervi pantotrichum (CCP) supplementation on mice undergoing intensive endurance training. CCP supplementation improved physiological adaptations related to fatigue and energy consumption, and maintained fat composition compared to training alone."
Evidence for beneficial effects of vitamin E,Etsuo Niki,PMC4578028,PMC,2015-09-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578028/,This review discusses vitamin E's role as an antioxidant in diseases linked to oxidative stress. Vitamin E benefits individuals with oxidative stress if administered correctly in terms of timing and duration.
α-Tocopherol Pharmacokinetics in Adults with Cystic Fibrosis: Benefits of Supplemental Vitamin C Administration,"Maret G. Traber, Scott W. Leonard, Vihas T. Vasu, Brian M. Morrissey, Huangshu (John) Lei, Jeffrey A...",PMC9505313,PMC,2022-09-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9505313/,"This study investigated α-tocopherol pharmacokinetics in adults with cystic fibrosis, with and without vitamin C supplementation. Vitamin C administration slowed the plasma disappearance rate of α-tocopherol, suggesting it augments its concentration."
Temperate performance and metabolic adaptations following endurance training performed under environmental heat stress,"Ed Maunder, Daniel J. Plews, Gareth A. Wallis, Matthew J. Brick, Warren B. Leigh, Wee‐Leong Chang, C...",PMC8114151,PMC,2021-05-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8114151/,Endurance training in 33°C versus 18°C was studied in trained males. Training in heat improved time-trial performance and mitochondrial citrate synthase activity more than training in temperate conditions.
Beet supplementation mitigates post-exercise inflammation,"David C. Nieman, Camila A. Sakaguchi, James C. Williams, Fayaj A. Mulani, Patil Shivprasad Suresh, A...",PMC11169660,PMC,2024-05-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11169660/,A mixed beet-based supplement was tested against a placebo in cyclists after intensive exercise. The supplement increased nitrate/nitrite levels and reduced inflammation-related proteins and oxylipins post-exercise.
Sex differences in the effect of fish-oil supplementation on the adaptive response to resistance exercise training in older people: a randomized controlled trial 1 2,"Mariasole Da Boit, Rachael Sibson, Selvaraj Sivasubramaniam, Judith R Meakin, Carolyn A Greig, Richa...",PMC5183731,The American Journal of Clinical Nutrition,2017-01-01,https://doi.org/10.3945/ajcn.116.140780,"This study investigated fish oil supplementation's effect on resistance training adaptations in older adults, comparing men and women. Fish oil enhanced muscle strength and quality in women, but not in men, though it lowered triglycerides in both sexes."
Effect of vitamins C or E supplementation to Tris diluent on the semen quality of Awassi rams preserved at 5 ˚C,"Osama Ibrahim Azawi, Elias Khudhur Hussein",PMC4312374,Veterinary Research Forum,2013-01-01,,"This study investigated the effect of adding vitamins C or E to a semen diluent for Awassi rams stored at 5°C. Adding vitamins C or E improved sperm motility, viability, and reduced abnormalities during storage."
Vitamin C: should we supplement?,"Angélique M.E. Spoelstra-de Man, Paul W.G. Elbers, Heleen M. Oudemans-Van Straaten",PMC6039380,PMC,2018-08-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6039380/,"This paper reviews vitamin C's role in critically ill patients, where deficiency is common. Pharmacological doses may reduce organ dysfunction and mortality, but more research is needed."
Arginine and antioxidant supplement on performance in elderly male cyclists: a randomized controlled trial,"Steve Chen, Woosong Kim, Susanne M Henning, Catherine L Carpenter, Zhaoping Li",PMC2860344,PMC,2010-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2860344/,An L-arginine and antioxidant supplement was tested on elderly male cyclists. The supplement increased anaerobic threshold but did not affect VO2 max.
Prevention of Mammary Tumorigenesis in Acatalasemic Mice by Vitamin E Supplementation,"Kunihiko Ishii, Li‐Xue Zhen, Da‐hong Wang, Yuka Funamori, Katsuo Ogawa, Kazuhisa Taketa",PMC5921155,Japanese Journal of Cancer Research : Gann,1996-07-01,https://doi.org/10.1111/j.1349-7006.1996.tb00277.x,Acatalasemic mice were studied to assess vitamin E's effect on mammary tumors. Vitamin E supplementation significantly reduced mammary tumor incidence in these mice.
"A functional evaluation of anti-fatigue and exercise performance improvement following vitamin B complex supplementation in healthy humans, a randomized double-blind trial","Mon-Chien Lee, Yi-Ju Hsu, Sih-Yu Shen, Chin-Shan Ho, Chi-Chang Huang",PMC10542023,PMC,2023-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10542023/,This study investigated the effects of vitamin B complex supplementation on exercise performance and fatigue. Supplementation significantly improved endurance and reduced fatigue markers without adverse effects.
Effects of arachidonic acid supplementation on training adaptations in resistance-trained males,"Michael D Roberts, Mike Iosia, Chad M Kerksick, Lem W Taylor, Bill Campbell, Colin D Wilborn, Travis...",PMC2217562,Journal of the International Society of Sports Nutrition,2007-01-01,https://doi.org/10.1186/1550-2783-4-21,"This study investigated arachidonic acid (AA) supplementation's effects on resistance-trained males. AA supplementation enhanced anaerobic capacity and reduced inflammation, but did not significantly improve strength, muscle mass, or hypertrophy markers."
Effects of multi-ingredient supplementation on resistance training in young males,"Mark ET Willems, Chris W Sallis, Jonathan A Haskell",PMC3588667,Journal of Human Kinetics,2012-06-01,https://doi.org/10.2478/v10078-012-0048-y,"A multi-ingredient supplement was tested alongside resistance training in young males. The supplement enhanced some strength and endurance measures, but not others."
Vitamin E (α-tocopherol) supplementation in diabetic rats: effects on the proximal colon,"Luciana P Roldi, Renata VF Pereira, Eleandro A Tronchini, Gabriela V Rizo, Célia R Scoaris, Jacqueli...",PMC2788574,BMC Gastroenterology,2009-01-01,https://doi.org/10.1186/1471-230X-9-88,"This study investigated the effects of vitamin E supplementation on the proximal colons of diabetic rats. Vitamin E (2%) reduced blood sugar and protected myenteric neurons, but did not alter intestinal wall structure."
Effects of Endurance Training on Antioxidant and Hormonal Status in Peripheral Blood of Young Healthy Men,"Stanimir Stojiljković, Ljubica Gavrilović, Snežana Pejić, Snežana B. Pajović, Marija Macura, Dragan ...",PMC11355762,Life,2024-07-24,https://doi.org/10.3390/life14080921,"An 8-week endurance running program was studied in young men. The training improved antioxidant capacity and hormonal balance, indicating adaptation without persistent oxidative stress."
EFFECTS OF L-ASCORBIC ACID AND ALPHA-TOCOPHEROL ON BIOCHEMICAL PARAMETERS OF SWIMMING-INDUCED OXIDATIVE STRESS IN SERUM OF GUINEA PIGS,"Marija Bursać-Mitrović, Dragan R. Milovanović, Radoslav Mitić, Danijela Jovanović, Miroslav Sovrlić,...",PMC5566150,PMC,2016-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5566150/,"This study investigated the effects of L-ascorbic acid and alpha-tocopherol on biochemical markers of oxidative stress in guinea pigs after swimming. The vitamins demonstrated protective antioxidant activity, with combined treatments showing a synergistic effect."
"Enhanced Human Neutrophil Vitamin C Status, Chemotaxis and Oxidant Generation Following Dietary Supplementation with Vitamin C-Rich  SunGold  Kiwifruit","Stephanie M. Bozonet, Anitra C. Carr, Juliet M. Pullar, Margreet C. M. Vissers",PMC4425162,Nutrients,2015-04-09,https://doi.org/10.3390/nu7042574,"Dietary supplementation with vitamin C-rich kiwifruit was studied in men with suboptimal vitamin C status. Supplementation improved neutrophil chemotaxis and oxidant generation, suggesting enhanced immunity."
"Does vitamin D supplementation improve bone health, body composition and physical performance beyond endurance exercise in patients with type 2 diabetes: A secondary analysis of randomized controlled trial","Xiaomin Sun, Wenjuan Xiao, Zhongying Li, Sirui Zhou, Mengyue Dong, Cong Huang, Yan Ma, Bo Gou",PMC9554259,PMC,2022-09-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9554259/,"This study examined the effects of vitamin D and endurance exercise on type 2 diabetes patients. Vitamin D supplementation alone did not improve outcomes beyond exercise, but it may help prevent exercise-induced bone loss."
Effect of vitamin D supplementation on upper and lower limb muscle strength and muscle power in athletes: A meta-analysis,"Lin Zhang, Minghui Quan, Zhen-Bo Cao",PMC6490896,PLoS ONE,2019-04-30,https://doi.org/10.1371/journal.pone.0215826,"This meta-analysis examined the effect of vitamin D supplementation on athlete muscle strength and power. Vitamin D supplementation positively impacted lower limb muscle strength, but not upper limb strength or muscle power."
Dietary and supplemental intake of vitamins C and E is associated with altered DNA methylation in an epigenome-wide association study meta-analysis,"Amena Keshawarz, Roby Joehanes, Jiantao Ma, Gha Young Lee, Ricardo Costeira, Pei-Chien Tsai, Olatz M...",PMC10228397,Epigenetics,2023-05-26,https://doi.org/10.1080/15592294.2023.2211361,"This study meta-analyzed EWAS results to assess vitamin C and E intake's association with DNA methylation. Vitamin C intake was linked to numerous CpG sites, potentially influencing systems development and immune response."
Influence of Vitamin E Supplementation on Glycaemic Control: A Meta-Analysis of Randomised Controlled Trials,"Renfan Xu, Shasha Zhang, Anyu Tao, Guangzhi Chen, Muxun Zhang",PMC3989270,PLoS ONE,2014-01-01,https://doi.org/10.1371/journal.pone.0095008,"This meta-analysis examined vitamin E supplementation's effect on glycaemic control in type 2 diabetes. Vitamin E supplementation did not significantly improve HbA1c, fasting glucose, or fasting insulin, except in patients with low baseline vitamin E."
Effects of Vitamin D3 Supplementation and Resistance Training on 25-Hydroxyvitamin D Status and Functional Performance of Older Adults: A Randomized Placebo-Controlled Trial,"Rudolf Aschauer, Sandra Unterberger, Patrick A. Zöhrer, Agnes Draxler, Bernhard Franzke, Eva-Maria S...",PMC8746949,Nutrients,2021-12-26,https://doi.org/10.3390/nu14010086,This study investigated the effects of vitamin D3 supplementation and resistance training on older adults. Vitamin D supplementation improved vitamin D status but did not enhance muscle performance or functional mobility beyond resistance training alone.
Vitamin E Dietary Supplementation Improves Neurological Symptoms and Decreases c-Abl/p73 Activation in Niemann-Pick C Mice,"Tamara Marín, Pablo Contreras, Juan Francisco Castro, David Chamorro, Elisa Balboa, Mònica Bosch-Mor...",PMC4145291,Nutrients,2014-07-30,https://doi.org/10.3390/nu6083000,"Dietary vitamin E supplementation was studied in Niemann-Pick C mice to assess its impact on neurological symptoms and disease progression. The supplementation delayed neurodegeneration, improved motor function, and reduced markers of oxidative stress and apoptosis."
Oral vitamin C restores endothelial function during acute inflammation in young and older adults,"Elizabeth C. Lefferts, Brooks A. Hibner, Wesley K. Lefferts, Natalia S. Lima, Tracy Baynard, Jacob M...",PMC8582295,PMC,2021-11-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8582295/,"Oral vitamin C was given to young and older adults during acute inflammation to assess its effect on vascular function. Vitamin C restored endothelial function, but not aortic stiffness, during inflammation."
Effects of antioxidant-rich  foods  on altitude-induced oxidative stress and inflammation in elite endurance athletes: A randomized controlled trial,"Anu Elisa Koivisto, Thomas Olsen, Ingvild Paur, Gøran Paulsen, Nasser Ezzatkhah Bastani, Ina Garthe,...",PMC6563980,biomedrxiv,2019-06-13,https://doi.org/10.1371/journal.pone.0217895,"Elite endurance athletes consumed antioxidant-rich foods during altitude training. This increased antioxidant capacity and reduced some inflammatory markers, but did not affect oxidative stress."
Adaptations to strength training differ between endurance-trained and untrained women,"Olav Vikmoen, Truls Raastad, Stian Ellefsen, Bent R. Rønnestad",PMC7295735,European Journal of Applied Physiology,2020-05-05,https://doi.org/10.1007/s00421-020-04381-x,"Endurance-trained and untrained women underwent 11 weeks of strength training. Concurrent training did not impair strength or hypertrophy gains, but attenuated increases in explosive power."
Does vitamin-D intake during resistance training improve the skeletal muscle hypertrophic and strength response in young and elderly men? – a randomized controlled trial,"Jakob Agergaard, Jeanette Trøstrup, Jacob Uth, Jonas Vestergard Iversen, Anders Boesen, Jesper L. An...",PMC4589960,Nutrition & Metabolism,2015-09-30,https://doi.org/10.1186/s12986-015-0029-y,"This study investigated vitamin-D's impact on muscle growth and strength during resistance training in young and elderly men. Vitamin-D supplementation did not enhance muscle hypertrophy or strength gains, though some molecular changes were observed in young men."
The effect of vitamin E supplementation on selected inflammatory biomarkers in adults: a systematic review and meta-analysis of randomized clinical trials,"Omid Asbaghi, Mehdi Sadeghian, Behzad Nazarian, Mehrnoosh Sarreshtedari, Hassan Mozaffari-Khosravi, ...",PMC7560744,Scientific Reports,2020-10-14,https://doi.org/10.1038/s41598-020-73741-6,"This meta-analysis examined vitamin E's effects on inflammatory biomarkers in adults. Vitamin E, especially alpha-tocopherol, significantly reduced C-reactive protein and tumor necrosis factor-alpha levels."
The effects of isoflavone supplementation plus combined exercise on salivary markers of oxidative stress in postmenopausal women,"Ana Luiza Amaral, Anne M. Mendonça, Jéssica S. Giolo, Juliene G. Costa, Igor M. Mariano, Tállita C. ...",PMC6983439,PMC,2020-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6983439/,"This study investigated isoflavone supplementation combined with exercise in postmenopausal women. Isoflavones, with exercise, reduced lipid peroxidation and salivary nitrite, suggesting an antioxidant effect."
"A Dose-Dependent Effect of Carnipure ®  Tartrate Supplementation on Endurance Capacity, Recovery, and Body Composition in an Exercise Rat Model","Kazim Sahin, Cemal Orhan, Osman Kucuk, Nurhan Sahin, Mehmet Tuzcu, Besir Er, Shane Durkee, Aouatef B...",PMC7284330,PMC,2020-05-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7284330/,"Carnipure® Tartrate supplementation was studied in exercising rats to assess its effects on endurance, recovery, and body composition. The study found that CT supplementation dose-dependently improved endurance, recovery, and antioxidant capacity, while reducing body weight and fat."
Cardioprotection conferred by exercise training is blunted by blockade of the opioid system,"Tatiana F G Galvão, Katt C Matos, Patrícia C Brum, Carlos E Negrão, Protásio Lemos da Luz, Antônio C...",PMC3044560,PMC,2011-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3044560/,"Exercise training and other interventions were studied for their cardioprotective effects. Opioid receptor blockade blunted the cardioprotective benefits of exercise training, suggesting a role for opioids in this protection."
"Effect of thyme extract supplementation on lipid peroxidation, antioxidant capacity, PGC-1α content and endurance exercise performance in rats","Mostafa Khani, Pezhman Motamedi, Mohammad Reza Dehkhoda, Saeed Dabagh Nikukheslat, Pouran Karimi",PMC5401469,Journal of the International Society of Sports Nutrition,2017-04-21,https://doi.org/10.1186/s12970-017-0167-x,This study investigated the effects of thyme extract supplementation on endurance exercise in rats. Thyme extract supplementation prolonged exercise tolerance but did not improve antioxidant capacity or mitochondrial biogenesis markers.
Efficacy of Vitamin C Supplements in Prevention of Cancer: A Meta-Analysis of Randomized Controlled Trials,"Bobae Lee, Seung-Won Oh, Seung-Kwon Myung",PMC4666862,PMC,2015-11-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4666862/,A meta-analysis of seven randomized controlled trials examined vitamin C supplements for cancer prevention. The analysis found no significant association between vitamin C supplementation and reduced cancer risk.
Inter-Individual Variability in the Adaptive Responses to Endurance and Sprint Interval Training: A Randomized Crossover Study,"Jacob T. Bonafiglia, Mario P. Rotundo, Jonathan P. Whittall, Trisha D. Scribbans, Ryan B. Graham, Br...",PMC5147982,PLoS ONE,2016-12-09,https://doi.org/10.1371/journal.pone.0167790,"This study investigated individual responses to endurance and sprint interval training in adults. Both training types elicited varied adaptations, with no consistent response patterns between them, though all participants responded to at least one intervention."
Mangosteen Concentrate Drink Supplementation Promotes Antioxidant Status and Lactate Clearance in Rats after Exercise,"Ching-Chien Chang, Chia-Wen Chen, Eddy Owaga, Wan-Ting Lee, Ting-Ni Liu, Rong-Hong Hsieh",PMC7284599,PMC,2020-05-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7284599/,"Mangosteen concentrate drink supplementation was studied in rats after running exercise. The drink increased antioxidant enzymes, reduced oxidative stress, and improved lactate clearance, benefiting muscle fatigue reduction."
Alpha-Tocopherol Metabolites (The Vitamin E Metabolome) and Their Interindividual Variability during Supplementation,"Desirée Bartolini, Rita Marinelli, Danilo Giusepponi, Roberta Galarini, Carolina Barola, Anna Maria ...",PMC7912187,PMC,2021-01-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7912187/,"This study analyzed vitamin E metabolites in healthy volunteers after supplementation. Metabolite levels showed significant interindividual variability, with some metabolites being poor indicators of intake, while others correlated with vitamin E levels and gene expression."
Exercise without Weight Loss Prevents Seasonal Decline in Vitamin D Metabolites: The VitaDEx Randomized Controlled Trial,"Oliver J. Perkin, Sophie E. Davies, Martin Hewison, Kerry S. Jones, Javier T. Gonzalez, James A. Bet...",PMC12165100,PMC,2025-05-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12165100/,"This randomized controlled trial studied the effect of exercise on vitamin D metabolites in overweight adults during winter. Regular exercise maintained active vitamin D levels and may prevent declines in other vitamin D metabolites, independent of weight loss."
Efficacy of Vitamin and Antioxidant Supplements in Prevention of Esophageal Cancer: Meta-analysis of Randomized Controlled Trials,"Seung-Kwon Myung, Hyo Jin Yang",PMC4189455,Journal of Cancer Prevention,2013-06-01,https://doi.org/10.15430/JCP.2013.18.2.135,This meta-analysis examined randomized controlled trials on vitamin and antioxidant supplements for esophageal cancer prevention. The findings indicate no evidence that these supplements prevent esophageal cancer.
Carbon tetrachloride-induced liver disease in rats: the potential effect of supplement oils with vitamins E and C on the nutritional status,"Rasha S. A. Ismail, Ashraf A. A. El-Megeid, Aly R. Abdel-Moemin",PMC2716554,GMS German Medical Science,2009-06-30,https://doi.org/10.3205/000064,"This study investigated the effects of different oils and vitamin supplementation on carbon tetrachloride-induced liver damage in rats. Supplementing oils with vitamins E and C, particularly flaxseed oil, significantly improved liver function and histology."
Antioxidant trials—the need to test for stress,Robert John Aitken,PMC7937419,Human Reproduction Open,2021-01-01,https://doi.org/10.1093/hropen/hoab007,
Effect of vitamin C injections on exercise muscular performance and biochemical parameters in  Trichinella spiralis -infected mice,"Hadeer Abd El-hak Rashed, Bander Albogami, Abdulsalam A. M. Alkhaldi, Najlaa Y. Abuzinadah, Samah S....",PMC11568815,PMC,2024-11-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11568815/,"This study investigated vitamin C injections' effects on exercise performance and biochemical markers in mice infected with *Trichinella spiralis*. Vitamin C improved muscular performance, reduced histological damage, and ameliorated biochemical markers of oxidative stress and muscle damage."
Effects of Plyometric Training and Beta-Alanine Supplementation on Maximal-Intensity Exercise and Endurance in Female Soccer Players,"Fabián Rosas, Rodrigo Ramírez-Campillo, Cristian Martínez, Alexis Caniuqueo, Rodrigo Cañas-Jamet, Em...",PMC5548158,Journal of Human Kinetics,2017-08-01,https://doi.org/10.1515/hukin-2017-0072,"This study investigated the combined effects of plyometric training and beta-alanine supplementation on female soccer players. Beta-alanine supplementation alongside plyometric training enhanced endurance, repeated sprinting, and repeated jumping performance more than plyometric training alone."
Regular sling core stabilization training improves bone density based on calcium and vitamin D supplementation,"Jing Liu, Daoming Xu, Lanying Liu, Chihuan Huang, Zhijie Guo, Di Zhang, Liyu Wei",PMC10576283,BMC Musculoskeletal Disorders,2023-10-13,https://doi.org/10.1186/s12891-023-06896-8,"This paper reports on a case study of a 70-year-old woman with osteoporosis. Regular sling core stabilization training, combined with calcium and vitamin D supplementation, improved her bone density and relieved back pain."
Effect of Vitamin C and Protein Supplementation on Plasma Nitrate and Nitrite Response following Consumption of Beetroot Juice,"Gary D. Miller, Beverly A. Nesbit, Daniel B. Kim-Shapiro, Swati Basu, Michael J. Berry",PMC9100995,PMC,2022-04-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9100995/,This study investigated the effect of vitamin C or protein supplementation on plasma nitrate and nitrite levels after beetroot juice consumption. No significant differences were found in plasma nitrate and nitrite levels when beetroot juice was co-ingested with vitamin C or whey protein compared to beetroot juice alone.
"Building strength, endurance, and mobility using an astaxanthin formulation with functional training in elderly","Sophia Z. Liu, Amir S. Ali, Matthew D. Campbell, Kevin Kilroy, Eric G. Shankland, Baback Roshanravan...",PMC6204600,"Journal of Cachexia, Sarcopenia and Muscle",2018-09-26,https://doi.org/10.1002/jcsm.12318,"An astaxanthin formulation was tested with functional training in elderly subjects. The formulation improved muscle strength and size, in addition to exercise-induced gains in endurance and mobility."
Effects of Zinc Magnesium Aspartate (ZMA) Supplementation on Training Adaptations and Markers of Anabolism and Catabolism,"Colin D Wilborn, Chad M Kerksick, Bill I Campbell, Lem W Taylor, Brandon M Marcello, Christopher J R...",PMC2129161,Journal of the International Society of Sports Nutrition,2004-01-01,https://doi.org/10.1186/1550-2783-1-2-12,"This study investigated ZMA supplementation's effects on training adaptations and hormone profiles in resistance-trained males. ZMA did not significantly improve training adaptations, body composition, or hormone levels compared to placebo."
Iron Supplementation during Three Consecutive Days of Endurance Training Augmented Hepcidin Levels,"Aya Ishibashi, Naho Maeda, Akiko Kamei, Kazushige Goto",PMC5579614,Nutrients,2017-07-30,https://doi.org/10.3390/nu9080820,This study investigated the impact of three days of intense endurance training and iron supplementation on hepcidin levels in male athletes. Iron supplementation during this training period significantly augmented hepcidin levels compared to placebo.
Impact of protein supplementation during endurance training on changes in skeletal muscle transcriptome,"Pim Knuiman, Roland Hangelbroek, Mark Boekschoten, Maria Hopman, Marco Mensink",PMC7285456,BMC Genomics,2020-06-09,https://doi.org/10.1186/s12864-020-6686-x,"This study analyzed skeletal muscle transcriptome changes after endurance training with or without protein supplementation. Protein supplementation increased the number of differentially expressed genes, particularly those related to the extracellular matrix."
Powdered tart cherry supplementation surrounding a single bout of intense resistance exercise demonstrates potential attenuation of recovery strength decrement with no definitive oxidative or inflammatory effect,"K Levers, R Dalton, E Galvan, C Goodenough, A O'Connor, S Simbo, N Barringer, S Mertens-Talcott, C R...",PMC4594794,Journal of the International Society of Sports Nutrition,2015-01-01,https://doi.org/10.1186/1550-2783-12-S1-P25,
Effect of resistance training with and without vitamin D calcium chitosan nanoparticle supplements on apoptosis markers in ovariectomized rats: An experimental study,"Mahsa Dehghan-Manshadi, Mohammad-Ali Azarbayjani, Sirvan Atashak, Maghsoud Peeri, Saleh Rahmati-Ahma...",PMC9446447,International Journal of Reproductive Biomedicine,2022-07-01,https://doi.org/10.18502/ijrm.v20i7.11557,This study examined how resistance training and vitamin D/calcium/chitosan nanoparticles affect apoptosis markers in ovariectomized rats. The combination of resistance training and supplements appeared to reverse OVX-induced apoptosis.
The association of oxidative stress of neonatal hyperbilirubinemia and vitamin E supplementation,"Mohamed Zaeim Hafez Ahmed, Reham Helmy Amin Helmy Saad, Ahmad Gadalla, Ramadan Hassan Ibrahim Thabet...",PMC11100342,Clinical and Experimental Hepatology,2024-03-17,https://doi.org/10.5114/ceh.2024.136230,This study investigated the effect of vitamin E supplementation on neonatal hyperbilirubinemia treated with phototherapy. Vitamin E significantly reduced serum bilirubin levels and the duration of phototherapy.
Effects of exercise training and dietary supplement on fat free mass and bone mass density during weight loss – a systematic review and meta-analysis.,"Anja Roth, Martin Sattelmayer, Chloé Schorderet, Simone Gafner, Lara Allet, Nahid Ramezani-Jolfaie, ...",PMC9396077,F1000Research,2022-09-06,https://doi.org/10.5256/f1000research.79422.r125759,"This systematic review and meta-analysis examined exercise training and dietary supplements' effects on fat-free mass during weight loss. Exercise training, particularly combined with high protein intake, significantly helps preserve fat-free mass."
Dietary Adjustments to Altitude Training in Elite Endurance Athletes; Impact of a Randomized Clinical Trial With Antioxidant-Rich Foods,"Anu E. Koivisto-Mørk, Ingvild Paur, Gøran Paulsen, Ina Garthe, Truls Raastad, Nasser E. Bastani, Run...",PMC7739752,Frontiers in Sports and Active Living,2020-08-26,https://doi.org/10.3389/fspor.2020.00106,"Elite endurance athletes increased energy, carbohydrate, iron, fluid, and antioxidant-rich food intake during altitude training. An antioxidant-rich snack intervention further boosted intake of specific nutrients but did not significantly alter blood parameters compared to a control group."
Combined effects of vitamin D supplementation and endurance exercise training on insulin resistance in newly diagnosed type 2 diabetes mellitus patients with vitamin D deficiency: study protocol for a randomized controlled trial,"Mi Xiang, Xiaomin Sun, Junxiang Wei, Zhen-Bo Cao",PMC8647429,Trials,2021-12-06,https://doi.org/10.1186/s13063-021-05861-x,This study protocol outlines a randomized controlled trial investigating the combined effects of vitamin D and endurance exercise on insulin resistance in newly diagnosed type 2 diabetes patients. The research aims to determine if this combination offers synergistic benefits beyond individual interventions.
Effects of Endurance Training and Chlorogenic Acid on Oxidative and Nitrosative Stress Markers in Prediabetic Male Mice,"Sahar Ghasemi Pour, Sayyed M. Marandi",PMC11878644,PMC,2025-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11878644/,"Endurance training and chlorogenic acid were studied for their effects on oxidative and nitrosative stress in prediabetic mice. Both interventions improved antioxidant capacity, with endurance training reducing glutathione and chlorogenic acid increasing total antioxidant capacity."
Effects of Dietary Nitrate Supplementation on Performance and Muscle Oxygenation during Resistance Exercise in Men,"Rachel Tan, Adam Pennell, Katherine M. Price, Sean T. Karl, Noelle G. Seekamp-Hicks, Keonabelle K. P...",PMC9504620,PMC,2022-09-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9504620/,This study investigated beetroot juice supplementation's effects on resistance exercise performance and muscle oxygenation. Beetroot juice improved repetitions to failure in the bench press but had no effect on other performance measures or muscle oxygenation.
Effects of High-Dose Vitamin D Supplementation and Physical Exercise on Vitamin D Metabolites in Professional Football Players: A Pilot Study,"Anna Książek, Aleksandra Zagrodna, Konrad Kowalski",PMC12787493,Nutrients,2026-01-05,https://doi.org/10.3390/nu18010175,"This pilot study examined vitamin D metabolite changes in professional football players during and after exercise, with and without high-dose supplementation. Physical activity increased vitamin D metabolites, and supplementation further amplified these levels, suggesting rapid status improvement."
The effects of endurance training and thiamine supplementation on anti-fatigue during exercise,"Sung-Keun Choi, Seung-Hui Baek, Seung-Wook Choi",PMC4241913,Journal of Exercise Nutrition & Biochemistry,2013-12-01,https://doi.org/10.5717/jenb.2013.17.4.189,"Endurance training and thiamine supplementation were studied for their anti-fatigue effects during exercise. Both interventions significantly reduced lactate and ammonia concentrations, suggesting thiamine offers similar benefits to training."
